"Year","Aqstime","Sate_AOD","AERONET_AOD"
2012,"2012-06-11 10:10:00",0.385000018287,0.134301895649
2012,"2012-06-25 10:25:00",0.435500020685,0.219408273155
2012,"2012-08-19 10:30:00",0.52950002515,0.143748896332
2012,"2012-10-11 10:45:00",0.494000023464,0.311099549825
2013,"2013-01-12 10:15:00",0.548500026052,0.418716508455
2013,"2013-01-16 09:55:00",0.569000027026,0.381628818572
2013,"2013-01-26 10:30:00",0.78700003738,0.492404385353
2013,"2013-01-28 10:15:00",0.478500022728,0.332523439715
2013,"2013-01-29 11:00:00",0.487000023131,0.429434258471
2013,"2013-01-30 10:05:00",0.321000015247,0.119072138319
2013,"2013-02-01 09:55:00",0.434000020614,0.188906682102
2013,"2013-02-05 11:05:00",0.167000007932,0.127913162094
2013,"2013-02-13 10:15:00",0.366000017384,0.130374955
2013,"2013-03-05 09:55:00",0.470500022348,0.238872336577
2013,"2013-03-06 10:35:00",0.711500033794,0.542774007511
2013,"2013-03-13 10:40:00",0.619000029401,0.375954744477
2013,"2013-03-24 10:25:00",0.844000040088,0.472387328484
2013,"2013-03-29 10:40:00",0.181000008597,0.108789314866
2013,"2013-05-02 10:30:00",0.675000032061,0.0942570848462
2014,"2014-02-21 10:35:00",0.375000017812,0.170648268689
2014,"2014-03-08 09:55:00",0.524000024889,0.382662340535
2014,"2014-03-11 10:25:00",0.746000035433,0.390335999273
2014,"2014-03-16 10:40:00",0.230000010924,0.188828019942
2014,"2014-04-08 10:50:00",0.596000028308,0.208617574137
2014,"2014-05-12 10:35:00",0.253000012017,0.0860576543753
2014,"2014-05-26 10:50:00",0.249000011827,0.100629842451
2014,"2014-07-04 10:55:00",0.162000007695,0.153376155677
2014,"2014-08-09 10:30:00",0.472000022419,0.109275728067
2015,"2015-02-01 10:30:00",0.926000043983,0.665023847839
2015,"2015-02-06 10:50:00",0.306000014534,0.274913298472
2015,"2015-02-08 10:35:00",0.42150002002,0.290583900742
2015,"2015-02-10 10:25:00",1.05750005023,0.654909790255
2015,"2015-02-12 10:10:00",0.432000020519,0.375998996943
2015,"2015-03-03 10:40:00",0.401000019046,0.381084958369
2015,"2015-03-17 10:55:00",0.395000018761,0.410229839547
2015,"2015-03-18 10:00:00",0.851500040444,0.56402631803
2015,"2015-03-19 10:40:00",0.780000037048,0.67616242182
2015,"2015-03-21 10:30:00",0.877000041655,0.569897500829
2015,"2015-05-04 10:55:00",0.147000006982,0.128865361291
2015,"2015-05-06 10:40:00",0.194000009215,0.103586030655
2015,"2015-05-17 10:25:00",0.599000028451,0.215605271881
2015,"2015-06-30 10:50:00",0.291000013822,0.0972874689503
2015,"2015-07-22 10:10:00",0.144500006863,0.0909847669534
2015,"2015-07-24 10:00:00",0.146000006935,0.088626191156
2015,"2015-08-30 10:20:00",0.510000024224,0.169902893454
2015,"2015-09-03 09:55:00",0.964000045788,0.417734314941
