"Year","Aqstime","Sate_AOD","AERONET_AOD"
2012,"2012-03-14 13:20:00",0.725000034436,1.14293783332
2012,"2012-03-15 14:05:00",0.382000018144,0.529008124451
2012,"2012-03-16 13:10:00",0.717500034079,0.843899035741
2012,"2012-03-18 13:00:00",1.38250006567,1.33056360944
2012,"2012-03-19 13:40:00",0.729000034626,0.950920030648
2012,"2012-03-20 12:45:00",1.47300006996,1.48856085451
2012,"2012-03-21 13:30:00",1.40350006666,2.00918886783
2012,"2012-03-23 13:15:00",1.63950007787,1.91907641685
2012,"2012-03-27 12:50:00",1.06400005054,1.07348467079
2012,"2012-04-04 13:40:00",2.25300010701,2.92479850509
2013,"2013-03-14 12:50:00",0.9390000446,0.90500788331
2013,"2013-03-17 13:20:00",0.477000022656,0.721144014282
2013,"2013-03-18 14:05:00",0.858000040753,1.0929682093
2013,"2013-03-19 13:10:00",0.83500003966,1.04203491263
2013,"2013-03-20 13:55:00",0.80300003814,1.05415425813
2013,"2013-03-21 13:00:00",1.11400005291,1.00382118109
2013,"2013-03-22 13:40:00",0.647000030731,1.00914963655
2013,"2013-03-23 12:45:00",0.622000029543,0.423028068896
2013,"2013-03-24 13:30:00",0.478000022704,0.620277298402
2013,"2013-03-26 13:15:00",1.99200009461,2.93456671355
2013,"2013-03-27 14:00:00",1.70850008115,2.19468230994
2013,"2013-03-28 13:05:00",0.953000045265,0.955969547787
2013,"2013-03-29 13:45:00",0.976500046381,1.32041545101
2013,"2013-03-30 12:50:00",1.7180000816,1.6868702528
2014,"2014-03-05 14:05:00",0.834000039613,1.1059809018
2014,"2014-03-06 13:10:00",1.0295000489,1.00554741257
2014,"2014-03-07 13:55:00",0.970000046073,1.28296413923
2014,"2014-03-08 13:00:00",1.11650005303,1.12048231681
2014,"2014-03-09 13:40:00",0.978000046453,1.24534302025
2014,"2014-03-11 13:30:00",0.793000037665,1.14654435224
2014,"2014-03-13 13:15:00",1.06600005063,1.19420962327
2014,"2014-03-18 13:35:00",0.431000020471,0.761835850601
2014,"2014-03-20 13:25:00",1.44100006844,1.9577183616
2014,"2014-03-24 13:00:00",0.494000023464,0.406739581059
2014,"2014-03-25 13:40:00",0.213000010117,0.430967818669
2014,"2014-03-27 13:30:00",0.615000029211,0.94404546731
2014,"2014-03-29 13:15:00",0.729000034626,1.02362783937
2014,"2014-03-30 14:00:00",0.898000042653,1.32990240689
2014,"2014-03-31 13:05:00",1.38650006586,1.6600701256
2014,"2014-04-01 13:45:00",1.65100007842,2.36613740661
2014,"2014-04-03 13:35:00",1.58000007505,2.14301629123
2014,"2014-04-05 13:25:00",0.868000041228,0.956453363795
2014,"2014-04-06 14:05:00",0.524000024889,0.723491889034
2014,"2014-04-07 13:10:00",0.411000019521,0.492410327482
